Session ID,u1770137134112
Completed At,2026-02-03 17:05:35.292Z
Created At,2026-02-03 16:45:34.112Z

User Data
prolificId,63ed1fa5c88ecae92bf0c920
age,42
gender,male
feedback,The game worked fine but you have to manually enable the play button on the videos in the tutorial in order to advance.
timestamp,1770138382031

Comprehension Check
Passed,TRUE

Level: comprehension_check
Timestamp,Type,Player Action,Player X,Player Y,Observed Agent ID,NPC 1 X,NPC 1 Y,NPC 2 X,NPC 2 Y,Steps Remaining,NPC 1 Path Type,NPC 1 Path Index,NPC 2 Path Type,NPC 2 Path Index,Interaction Type,Interaction Details
2026-02-03 16:53:51.362Z,INTERACTION,,,,,,,,,,,,,,comprehension_check,passed

Level: experiment
Timestamp,Type,Player Action,Player X,Player Y,Observed Agent ID,NPC 1 X,NPC 1 Y,NPC 2 X,NPC 2 Y,Steps Remaining,NPC 1 Path Type,NPC 1 Path Index,NPC 2 Path Type,NPC 2 Path Index,Interaction Type,Interaction Details
2026-02-03 17:05:05.316Z,EXPERIMENT_COMPLETE,,,,,,,,,,,,,,,

Level: s111_1
Timestamp,Type,Player Action,Player X,Player Y,Observed Agent ID,NPC 1 X,NPC 1 Y,NPC 2 X,NPC 2 Y,Steps Remaining,NPC 1 Path Type,NPC 1 Path Index,NPC 2 Path Type,NPC 2 Path Index,Interaction Type,Interaction Details
2026-02-03 16:45:34.229Z,LEVEL_START,,,,,,,,,,,,,,,

Level: sm111_1
Timestamp,Type,Player Action,Player X,Player Y,Observed Agent ID,NPC 1 X,NPC 1 Y,NPC 2 X,NPC 2 Y,Steps Remaining,NPC 1 Path Type,NPC 1 Path Index,NPC 2 Path Type,NPC 2 Path Index,Interaction Type,Interaction Details
2026-02-03 16:54:12.365Z,AGENT_OBSERVE,,5.0,6.0,3.0,1.0,2.0,,,,experienced1,,,,,
2026-02-03 16:54:20.327Z,AGENT_OBSERVE,,5.0,6.0,3.0,1.0,2.0,,,,experienced1,,,,,
2026-02-03 16:54:22.626Z,AGENT_OBSERVE,,5.0,6.0,3.0,2.0,2.0,,,,experienced1,,,,,
2026-02-03 16:54:23.533Z,AGENT_OBSERVE,,5.0,6.0,3.0,3.0,2.0,,,,experienced1,,,,,
2026-02-03 16:54:24.687Z,AGENT_OBSERVE,,5.0,6.0,3.0,4.0,2.0,,,,experienced1,,,,,
2026-02-03 16:54:25.257Z,AGENT_OBSERVE,,5.0,6.0,3.0,5.0,2.0,,,,experienced1,,,,,
2026-02-03 16:54:27.982Z,AGENT_OBSERVE,,5.0,6.0,3.0,5.0,2.0,,,,experienced1,,,,,
2026-02-03 16:54:29.352Z,AGENT_OBSERVE,,5.0,6.0,3.0,6.0,2.0,,,,experienced1,,,,,
2026-02-03 16:54:34.769Z,GAME_ACTION,up,5.0,6.0,,6.0,2.0,,,,experienced1,,,,,
2026-02-03 16:54:35.152Z,GAME_ACTION,up,5.0,5.0,,6.0,2.0,,,,experienced1,,,,,
2026-02-03 16:54:35.536Z,GAME_ACTION,up,5.0,4.0,,6.0,2.0,,,,experienced1,,,,,
2026-02-03 16:54:35.998Z,GAME_ACTION,up,5.0,3.0,,6.0,2.0,,,,experienced1,,,,,
