plan_id,true_goal,act_temperature,timestep,is_judgment,action,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4,true_goal_probs,lml_est,n_init_states,state_probs_1,state_probs_2,state_probs_3,state_probs_4,state_probs_5,state_probs_6,state_probs_7,state_probs_8,state_probs_9,state_probs_10,state_probs_11,state_probs_12,state_probs_13,state_probs_14,state_probs_15,state_probs_16,state_probs_17,state_probs_18,n_statements,statement_probs_1,statement_probs_2
1_2,4,"(Gen.InverseGamma(), (0.5, 1.0), 2, -3.0:0.25:5.0)",12,false,(left human),0.25,0.25,0.25,0.25,0.25,-8.559376714466778,18,0.0717301975505855,0.06206542114177443,0.07173019755058554,0.06206542114177443,0.07173019755058553,0.06206542114177443,0.0717301975505855,0.031496156711000284,0.03154964237401012,0.06206542114177443,0.0717301975505855,0.031496156711000284,0.039234729706857395,0.06206542114177443,0.07173019755058554,0.031496156711000284,0.031953445631971895,0.06206542114177443,2,0.28597496473262407,0.2786401949947288
1_2,4,"(Gen.InverseGamma(), (0.5, 1.0), 2, -3.0:0.25:5.0)",13,false,(left human),0.25,0.25,0.25,0.25,0.25,-9.205474601332922,18,0.07252178976929036,0.06058123232464859,0.0725217897692904,0.06058123232464859,0.07252178976929038,0.06058123232464859,0.07252178976929036,0.032229146667526236,0.03227490327323964,0.06058123232464859,0.07252178976929036,0.032229146667526236,0.03977447290894136,0.06058123232464859,0.0725217897692904,0.032229146667526236,0.03264505125160642,0.06058123232464859,2,0.28961474549005206,0.2824395672270038
1_2,4,"(Gen.InverseGamma(), (0.5, 1.0), 2, -3.0:0.25:5.0)",14,false,(left human),0.25,0.25,0.25,0.25,0.25,-9.81019085304011,18,0.07346096287039888,0.058787374400334054,0.07346096287039891,0.058787374400334054,0.0734609628703989,0.058787374400334054,0.07346096287039888,0.03312041749436419,0.03315990185819367,0.058787374400334054,0.07346096287039888,0.03312041749436419,0.04048793324255772,0.058787374400334054,0.07346096287039891,0.03312041749436419,0.033500888791758325,0.058787374400334054,2,0.29403072371194805,0.28700419489731926
1_2,4,"(Gen.InverseGamma(), (0.5, 1.0), 2, -3.0:0.25:5.0)",15,false,(left human),0.25,0.25,0.25,0.25,0.25,-10.383423042621965,18,0.07456856777029815,0.05664607349137479,0.07456856777029817,0.05664607349137479,0.07456856777029816,0.05664607349137479,0.07456856777029815,0.034187417715904195,0.034221762671736766,0.05664607349137479,0.07456856777029815,0.034187417715904195,0.041390827283404576,0.05664607349137479,0.07456856777029817,0.034187417715904195,0.03453730932710833,0.05664607349137479,2,0.29931829326603576,0.29243043035390703
1_2,4,"(Gen.InverseGamma(), (0.5, 1.0), 2, -3.0:0.25:5.0)",16,true,(down human),0.25,0.25,0.25,0.25,0.25,-11.295715109262702,18,0.07646981281534264,0.05296221108656424,0.07646981281534267,0.05296221108656424,0.07646981281534265,0.05296221108656424,0.07646981281534264,0.03602559752991119,0.03605273065007896,0.05296221108656424,0.07646981281534264,0.03602559752991119,0.04294954736373556,0.05296221108656424,0.07646981281534267,0.03602559752991119,0.03632878598501059,0.05296221108656424,2,0.30841171645984244,0.30176382196094975
1_2,4,"(Gen.InverseGamma(), (0.5, 1.0), 2, -3.0:0.25:5.0)",17,false,(down human),0.25,0.25,0.25,0.25,0.25,-11.926527732662088,18,0.07798809991867711,0.04998080865162439,0.07798809991867714,0.04998080865162439,0.07798809991867713,0.04998080865162439,0.07798809991867711,0.03751493711987889,0.03753897525153549,0.04998080865162439,0.07798809991867711,0.03751493711987889,0.0443056563310828,0.04998080865162439,0.07798809991867714,0.03751493711987889,0.03779710563593595,0.04998080865162439,2,0.3158089313386496,0.30927634251184627
1_2,4,"(Gen.InverseGamma(), (0.5, 1.0), 2, -3.0:0.25:5.0)",18,false,(down human),0.25,0.25,0.25,0.25,0.25,-12.997586193188253,18,0.03575236506657522,0.04798242263947729,0.12299831063102064,0.04798242263947729,0.12299831063102058,0.04798242263947729,0.03575236506657522,0.04164132462069413,0.034141100136096336,0.04798242263947729,0.03575236506657522,0.04164132462069413,0.034647069891542946,0.04798242263947729,0.12299831063102064,0.04164132462069413,0.04214129318062712,0.04798242263947729,2,0.17604526522736497,0.36553160412993774
1_2,4,"(Gen.InverseGamma(), (0.5, 1.0), 2, -3.0:0.25:5.0)",19,true,(right human),0.25,0.25,0.25,0.25,0.25,-13.996431383022845,18,0.032390344707848934,0.0467425864001244,0.1716103561251448,0.0467425864001244,0.03898169812961762,0.0467425864001244,0.03610939016818409,0.0488708528595216,0.03224534307780013,0.0467425864001244,0.032390344707848934,0.03674601163447202,0.032301518240781604,0.0467425864001244,0.1716103561251448,0.03674601163447202,0.049542254188417026,0.0467425864001244,2,0.1654369409024637,0.47774320946641236
1_3,4,"(Gen.InverseGamma(), (0.5, 1.0), 2, -3.0:0.25:5.0)",0,false,(--),0.25,0.25,0.25,0.25,0.25,-4.440892098500626e-16,18,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,2,0.2777777777777778,0.2777777777777778
1_3,4,"(Gen.InverseGamma(), (0.5, 1.0), 2, -3.0:0.25:5.0)",1,false,(right human),0.25,0.25,0.25,0.25,0.25,-0.8460753668780139,18,0.06215885858090512,0.04234894950485642,0.06215885858090513,0.04234894950485642,0.06215885858090511,0.04234894950485642,0.06215885858090512,0.06215885858090513,0.06215885858090513,0.04234894950485642,0.06215885858090512,0.06215885858090512,0.06215885858090513,0.04234894950485642,0.06215885858090513,0.06215885858090512,0.06215885858090513,0.04234894950485642,2,0.3107942929045256,0.31079429290452565
1_3,4,"(Gen.InverseGamma(), (0.5, 1.0), 2, -3.0:0.25:5.0)",2,false,(right human),0.25,0.25,0.25,0.25,0.25,-1.304739745871145,18,0.06505279771746841,0.036561071231729816,0.06505279771746843,0.036561071231729816,0.06505279771746841,0.036561071231729816,0.06505279771746841,0.06505279771746841,0.06505279771746841,0.036561071231729816,0.06505279771746841,0.06505279771746841,0.06505279771746843,0.036561071231729816,0.06505279771746843,0.06505279771746841,0.06505279771746843,0.036561071231729816,2,0.3252639885873421,0.3252639885873421
1_3,4,"(Gen.InverseGamma(), (0.5, 1.0), 2, -3.0:0.25:5.0)",3,false,(right human),0.25,0.25,0.25,0.25,0.25,-2.593506485397802,18,0.0721265521835664,0.047709019513550145,0.07212655218356641,0.047709019513550145,0.07212655218356638,0.047709019513550145,0.0721265521835664,0.04581775839478729,0.045817758394787286,0.047709019513550145,0.0721265521835664,0.045817758394787286,0.051897777843364315,0.047709019513550145,0.07212655218356641,0.045817758394787286,0.0458177583947873,0.047709019513550145,2,0.3140951927888508,0.30801517334027373
1_3,4,"(Gen.InverseGamma(), (0.5, 1.0), 2, -3.0:0.25:5.0)",4,false,(right human),0.25,0.25,0.25,0.25,0.25,-3.2236404353228636,18,0.07231999496663463,0.054997571781156586,0.07231999496663466,0.054997571781156586,0.07231999496663463,0.054997571781156586,0.07231999496663463,0.03777534836647395,0.03777534836647395,0.054997571781156586,0.07231999496663463,0.03777534836647394,0.04655361092836161,0.054997571781156586,0.07231999496663466,0.03777534836647394,0.03843959511899519,0.054997571781156586,2,0.3012889441947395,0.2925106816328518
1_3,4,"(Gen.InverseGamma(), (0.5, 1.0), 2, -3.0:0.25:5.0)",5,false,(right human),0.25,0.25,0.25,0.25,0.25,-3.74106308517115,18,0.07151458701143165,0.05921121873940108,0.07151458701143168,0.05921121873940108,0.07151458701143168,0.05921121873940108,0.07151458701143165,0.03416840993218841,0.03429792982654572,0.05921121873940108,0.07151458701143165,0.03416840993218841,0.04368107605946486,0.05921121873940108,0.07151458701143168,0.03416840993218841,0.03516092981242775,0.05921121873940108,2,0.29252276692030554,0.28288058089867185
1_3,4,"(Gen.InverseGamma(), (0.5, 1.0), 2, -3.0:0.25:5.0)",6,false,(right human),0.25,0.25,0.25,0.25,0.25,-4.2110796460758495,18,0.07085344073191671,0.06177584577803461,0.07085344073191674,0.06177584577803461,0.07085344073191673,0.06177584577803461,0.07085344073191671,0.032269115664113945,0.03243887916703634,0.06177584577803461,0.07085344073191671,0.032269115664113945,0.04171753291453576,0.06177584577803461,0.07085344073191674,0.032269115664113945,0.03326052186637807,0.06177584577803461,2,0.28671673427732225,0.27709855352397805
1_3,4,"(Gen.InverseGamma(), (0.5, 1.0), 2, -3.0:0.25:5.0)",7,false,(up human),0.25,0.25,0.25,0.25,0.25,-5.642594816010136,18,0.07086003535246155,0.06279161436544158,0.07086003535246159,0.06279161436544158,0.07086003535246158,0.06279161436544158,0.07086003535246155,0.03137278253438606,0.03150064017492982,0.06279161436544158,0.07086003535246155,0.03137278253438606,0.04030675547642126,0.06279161436544158,0.07086003535246159,0.03137278253438606,0.03216435843807187,0.06279161436544158,2,0.2843875017087357,0.27532567112615686
1_3,4,"(Gen.InverseGamma(), (0.5, 1.0), 2, -3.0:0.25:5.0)",8,false,(up human),0.25,0.25,0.25,0.25,0.25,-6.570684675982642,18,0.07033081105654551,0.06420545508999766,0.07033081105654554,0.06420545508999766,0.07033081105654551,0.06420545508999766,0.07033081105654551,0.030554255345034472,0.030658891215475596,0.06420545508999766,0.07033081105654551,0.030554255345034472,0.03920975695296762,0.06420545508999766,0.07033081105654554,0.030554255345034472,0.031250988917194286,0.06420545508999766,2,0.28086108133807974,0.2721009438597055
1_3,4,"(Gen.InverseGamma(), (0.5, 1.0), 2, -3.0:0.25:5.0)",9,false,(pickup human key1),0.25,0.25,0.25,0.25,0.25,-7.236295929380907,18,0.07021917672603356,0.06467504681957283,0.07021917672603359,0.06467504681957283,0.07021917672603356,0.06467504681957283,0.07021917672603356,0.0302565241671788,0.030342960921739888,0.06467504681957283,0.07021917672603356,0.0302565241671788,0.038647919484441726,0.06467504681957283,0.07021917672603359,0.0302565241671788,0.030874205818643512,0.06467504681957283,2,0.27964841058428225,0.2711705785124583
1_3,4,"(Gen.InverseGamma(), (0.5, 1.0), 2, -3.0:0.25:5.0)",10,false,(down human),0.25,0.25,0.25,0.25,0.25,-7.236295929380907,18,0.07021917672603356,0.06467504681957283,0.07021917672603359,0.06467504681957283,0.07021917672603357,0.06467504681957283,0.07021917672603356,0.0302565241671788,0.030342960921739888,0.06467504681957283,0.07021917672603356,0.0302565241671788,0.038647919484441726,0.06467504681957283,0.07021917672603359,0.0302565241671788,0.030874205818643512,0.06467504681957283,2,0.27964841058428225,0.2711705785124583
1_3,4,"(Gen.InverseGamma(), (0.5, 1.0), 2, -3.0:0.25:5.0)",11,false,(down human),0.25,0.25,0.25,0.25,0.25,-7.614586088038335,18,0.07078370224360461,0.06372618713104518,0.07078370224360464,0.06372618713104518,0.07078370224360464,0.06372618713104518,0.07078370224360461,0.030695114053886093,0.030767229633376334,0.06372618713104518,0.07078370224360461,0.030695114053886093,0.038841303543748894,0.06372618713104518,0.07078370224360464,0.030695114053886093,0.031246788413317697,0.06372618713104518,2,0.2819596399079391,0.2737413348385861
1_3,4,"(Gen.InverseGamma(), (0.5, 1.0), 2, -3.0:0.25:5.0)",12,false,(left human),0.25,0.25,0.25,0.25,0.25,-8.559376714466778,18,0.0717301975505855,0.06206542114177443,0.07173019755058554,0.06206542114177443,0.07173019755058553,0.06206542114177443,0.0717301975505855,0.031496156711000284,0.03154964237401012,0.06206542114177443,0.0717301975505855,0.031496156711000284,0.039234729706857395,0.06206542114177443,0.07173019755058554,0.031496156711000284,0.031953445631971895,0.06206542114177443,2,0.28597496473262407,0.2781829060737572
1_3,4,"(Gen.InverseGamma(), (0.5, 1.0), 2, -3.0:0.25:5.0)",13,false,(left human),0.25,0.25,0.25,0.25,0.25,-9.205474601332922,18,0.07252178976929036,0.06058123232464859,0.0725217897692904,0.06058123232464859,0.07252178976929038,0.06058123232464859,0.07252178976929036,0.032229146667526236,0.03227490327323964,0.06058123232464859,0.07252178976929036,0.032229146667526236,0.03977447290894136,0.06058123232464859,0.0725217897692904,0.032229146667526236,0.03264505125160642,0.06058123232464859,2,0.28961474549005206,0.28202366264292367
1_3,4,"(Gen.InverseGamma(), (0.5, 1.0), 2, -3.0:0.25:5.0)",14,false,(left human),0.25,0.25,0.25,0.25,0.25,-9.81019085304011,18,0.07346096287039888,0.058787374400334054,0.07346096287039891,0.058787374400334054,0.0734609628703989,0.058787374400334054,0.07346096287039888,0.03312041749436419,0.03315990185819367,0.058787374400334054,0.07346096287039888,0.03312041749436419,0.04048793324255772,0.058787374400334054,0.07346096287039891,0.03312041749436419,0.033500888791758325,0.058787374400334054,2,0.29403072371194805,0.28662372359992505
1_3,4,"(Gen.InverseGamma(), (0.5, 1.0), 2, -3.0:0.25:5.0)",15,true,(left human),0.25,0.25,0.25,0.25,0.25,-10.383423042621965,18,0.07456856777029815,0.05664607349137479,0.07456856777029817,0.05664607349137479,0.07456856777029816,0.05664607349137479,0.07456856777029815,0.034187417715904195,0.034221762671736766,0.05664607349137479,0.07456856777029815,0.034187417715904195,0.041390827283404576,0.05664607349137479,0.07456856777029817,0.034187417715904195,0.03453730932710833,0.05664607349137479,2,0.29931829326603576,0.2920805387427029
1_3,4,"(Gen.InverseGamma(), (0.5, 1.0), 2, -3.0:0.25:5.0)",16,false,(down human),0.25,0.25,0.25,0.25,0.25,-11.295715109262702,18,0.07646981281534264,0.05296221108656424,0.07646981281534267,0.05296221108656424,0.07646981281534265,0.05296221108656424,0.07646981281534264,0.03602559752991119,0.03605273065007896,0.05296221108656424,0.07646981281534264,0.03602559752991119,0.04294954736373556,0.05296221108656424,0.07646981281534267,0.03602559752991119,0.03632878598501059,0.05296221108656424,2,0.30841171645984244,0.3014606335058504
1_3,4,"(Gen.InverseGamma(), (0.5, 1.0), 2, -3.0:0.25:5.0)",17,false,(down human),0.25,0.25,0.25,0.25,0.25,-11.926527732662088,18,0.07798809991867711,0.04998080865162439,0.07798809991867714,0.04998080865162439,0.07798809991867713,0.04998080865162439,0.07798809991867711,0.03751493711987889,0.03753897525153549,0.04998080865162439,0.07798809991867711,0.03751493711987889,0.0443056563310828,0.04998080865162439,0.07798809991867714,0.03751493711987889,0.03779710563593595,0.04998080865162439,2,0.3158089313386496,0.30899417399578916
1_3,4,"(Gen.InverseGamma(), (0.5, 1.0), 2, -3.0:0.25:5.0)",18,true,(down human),0.25,0.25,0.25,0.25,0.25,-12.997586193188253,18,0.03575236506657522,0.04798242263947729,0.12299831063102064,0.04798242263947729,0.12299831063102058,0.04798242263947729,0.03575236506657522,0.04164132462069413,0.034141100136096336,0.04798242263947729,0.03575236506657522,0.04164132462069413,0.034647069891542946,0.04798242263947729,0.12299831063102064,0.04164132462069413,0.04214129318062712,0.04798242263947729,2,0.17604526522736497,0.36503163557000473
1_3,4,"(Gen.InverseGamma(), (0.5, 1.0), 2, -3.0:0.25:5.0)",19,false,(down human),0.25,0.25,0.25,0.25,0.25,-14.180355976016129,18,0.03282684145756162,0.04800032656647242,0.04171779225481659,0.04800032656647242,0.290497215713435,0.04800032656647242,0.03186945089404565,0.037342204467802585,0.03254305061170005,0.04800032656647242,0.03282684145756162,0.050276830324271556,0.03265299418277273,0.04800032656647242,0.04171779225481659,0.050276830324271556,0.03745019665810988,0.04800032656647242,2,0.1627191786036417,0.4655955100743564
1_3,4,"(Gen.InverseGamma(), (0.5, 1.0), 2, -3.0:0.25:5.0)",20,true,(down human),0.25,0.25,0.25,0.25,0.25,-14.80827971131653,18,0.031053231846405908,0.047350423650766436,0.03402349398648,0.047350423650766436,0.30808134930807796,0.047350423650766436,0.030527686143463028,0.03375221951557916,0.0310228939057028,0.047350423650766436,0.031053231846405908,0.05877913941992722,0.03103628388025647,0.047350423650766436,0.03402349398648,0.05877913941992722,0.03376529483669572,0.047350423650766436,2,0.15469332762223412,0.4907163539808183
2_1,1,"(Gen.InverseGamma(), (0.5, 1.0), 2, -3.0:0.25:5.0)",0,false,(--),0.25,0.25,0.25,0.25,0.25,0.0,8,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,0.375,0.375
2_1,1,"(Gen.InverseGamma(), (0.5, 1.0), 2, -3.0:0.25:5.0)",1,false,(right human),0.25,0.25,0.25,0.25,0.25,0.0,8,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,0.375,0.375
2_1,1,"(Gen.InverseGamma(), (0.5, 1.0), 2, -3.0:0.25:5.0)",2,false,(right human),0.25,0.25,0.25,0.25,0.25,-0.27355697970938736,8,0.09558851271565914,0.14264689237060452,0.09558851271565914,0.14264689237060452,0.09558851271565914,0.14264689237060452,0.14264689237060452,0.14264689237060452,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,0.42794067711181355,0.42794067711181355
2_1,1,"(Gen.InverseGamma(), (0.5, 1.0), 2, -3.0:0.25:5.0)",3,false,(up human),0.25,0.25,0.25,0.25,0.25,-1.146983706206087,8,0.06221707348895476,0.16266975590662716,0.06221707348895476,0.16266975590662713,0.06221707348895476,0.16266975590662716,0.16266975590662713,0.16266975590662713,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,0.4880092677198814,0.4880092677198814
