plan_id,true_goal,method,normalize_prior,act_temperature,timestep,is_judgment,action,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4,true_goal_probs,lml_est,n_init_states,state_probs_1,state_probs_2,state_probs_3,state_probs_4,state_probs_5,state_probs_6,state_probs_7,state_probs_8,state_probs_9,state_probs_10,state_probs_11,state_probs_12,state_probs_13,state_probs_14,state_probs_15,state_probs_16,state_probs_17,state_probs_18,n_statements,statement_probs_1,statement_probs_2,statement_1,statement_2
4_2,4,joint,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",3,false,(up human),0.007854714963588826,0.007854714963588826,0.5757434768860161,0.40854709318680593,0.40854709318680593,-1.2695941371544768,18,0.03697817958897663,0.06484424353884502,0.03697817958897663,0.06484424353884502,0.03697817958897663,0.06484424353884502,0.03697817958897663,0.06484424353884502,0.06484424353884502,0.06484424353884502,0.03697817958897663,0.06484424353884502,0.06484424353884502,0.06484424353884502,0.03697817958897663,0.06484424353884502,0.06484424353884502,0.06484424353884502,2,0.5550439338397019,0.5550439338397024,(believes player (exists (?k - key) (and (iscolor ?k red) (inside ?k box1)))),(believes player (exists (?k - key) (and (iscolor ?k red) (inside ?k box3))))
4_2,4,joint,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",4,false,(right human),0.005295830259617235,0.005295830259617226,0.09277040418748998,0.8966379352932754,0.8966379352932754,-2.226041094695389,18,0.009316072102662411,0.0786752972820021,0.009316072102662411,0.07867529728200215,0.009316072102662411,0.07867529728200214,0.009316072102662411,0.0786752972820021,0.07867529728200215,0.0786752972820021,0.009316072102662411,0.0786752972820021,0.07867529728200214,0.07867529728200214,0.009316072102662411,0.07867529728200215,0.07867529728200214,0.07867529728200214,2,0.6277018361546323,0.6277018361546325,(believes player (exists (?k - key) (and (iscolor ?k red) (inside ?k box1)))),(believes player (exists (?k - key) (and (iscolor ?k red) (inside ?k box3))))
4_2,4,joint,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",5,true,(right human),0.002313751430964574,0.002313751430964572,0.01994005752454782,0.9754324396135232,0.9754324396135232,-2.380944868823707,18,0.003451113868788634,0.08160777639893899,0.003451113868788634,0.08160777639893901,0.003451113868788634,0.08160777639893903,0.003451113868788634,0.08160777639893899,0.08160777639893901,0.08160777639893899,0.003451113868788634,0.08160777639893899,0.08160777639893903,0.08160777639893903,0.003451113868788634,0.08160777639893901,0.08160777639893903,0.08160777639893903,2,0.641856947301993,0.6418569473019933,(believes player (exists (?k - key) (and (iscolor ?k red) (inside ?k box1)))),(believes player (exists (?k - key) (and (iscolor ?k red) (inside ?k box3))))
4_2,4,joint,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",6,false,(right human),0.0010234378304099345,0.0010234378304099325,0.0061954198648414005,0.9917577044743392,0.9917577044743392,-3.138253672032449,18,0.0015777557163741823,0.1380775237467929,0.0015777557163741823,0.1380775237467929,0.0015503836763883522,0.004825531934826784,0.0015777557163741823,0.1380775237467929,0.1380775237467929,0.1380775237467929,0.0015503836763883522,0.13805015170680707,0.004825531934826784,0.004825531934826784,0.0015503836763883522,0.13805015170680707,0.004825531934826784,0.004825531934826784,2,0.7658358787737497,0.06040021001439051,(believes player (exists (?k - key) (and (iscolor ?k red) (inside ?k box1)))),(believes player (exists (?k - key) (and (iscolor ?k red) (inside ?k box3))))
4_2,4,joint,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",7,false,(right human),0.0004384778108840886,0.0004384778108840881,0.001982756707915557,0.9971402876703161,0.9971402876703161,-3.2040920309576566,18,0.0007549297924251959,0.14159461036966245,0.0007549297924251959,0.14159461036966248,0.0007474169974485647,0.0008691425265389205,0.0007549297924251959,0.14159461036966245,0.14159461036966248,0.14159461036966245,0.0007474169974485647,0.14158709757468582,0.0008691425265389205,0.0008691425265389205,0.0007474169974485647,0.14158709757468585,0.0008691425265389205,0.0008691425265389205,2,0.7731371709230795,0.011220832821101909,(believes player (exists (?k - key) (and (iscolor ?k red) (inside ?k box1)))),(believes player (exists (?k - key) (and (iscolor ?k red) (inside ?k box3))))
4_2,4,joint,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",8,true,(right human),0.00025607598409817494,0.0002560759840981745,0.0009697798116425099,0.9985180682201609,0.9985180682201609,-4.200267649932544,18,0.0004829254201989823,0.006646117203084172,0.00048628654352051966,0.32296974213869295,0.0004829254201989823,0.00033980288702182486,0.0004829254201989823,0.006646117203084172,0.3229663810153714,0.006646117203084172,0.0004798164994063098,0.0066427560797626345,0.0003364417637002875,0.00026273299306049105,0.0004829254201989823,0.3229663810153714,0.00033980288702182486,0.00033980288702182486,2,0.06691977186242716,0.004197446618358351,(believes player (exists (?k - key) (and (iscolor ?k red) (inside ?k box1)))),(believes player (exists (?k - key) (and (iscolor ?k red) (inside ?k box3))))
5_1,4,joint,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",0,false,(--),0.25000000000000006,0.25000000000000006,0.25000000000000006,0.25000000000000006,0.25000000000000006,0.0,18,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,2,0.4999999999999993,0.4999999999999986,(believes player (exists (?k - key) (and (iscolor ?k red) (inside ?k box2)))),(believes player (exists (?k - key) (and (iscolor ?k red) (or (inside ?k box1) (inside ?k box3)))))
5_1,4,joint,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",1,false,(right human),0.25000000000000006,0.25000000000000006,0.25000000000000006,0.25000000000000006,0.25000000000000006,0.0,18,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,2,0.4999999999999993,0.4999999999999986,(believes player (exists (?k - key) (and (iscolor ?k red) (inside ?k box2)))),(believes player (exists (?k - key) (and (iscolor ?k red) (or (inside ?k box1) (inside ?k box3)))))
5_1,4,joint,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",2,false,(right human),0.26893704635365534,0.23106295364634452,0.26893704635365534,0.2310629536463445,0.2310629536463445,-0.21714008319088496,18,0.04713909050948648,0.059763788078590084,0.04713909050948648,0.05976378807859008,0.04713909050948648,0.059763788078590084,0.04713909050948648,0.059763788078590084,0.05976378807859008,0.05976378807859008,0.04713909050948648,0.059763788078590084,0.059763788078590084,0.059763788078590084,0.04713909050948648,0.05976378807859008,0.059763788078590084,0.05976378807859008,2,0.5256233195781846,0.5378740927073098,(believes player (exists (?k - key) (and (iscolor ?k red) (inside ?k box2)))),(believes player (exists (?k - key) (and (iscolor ?k red) (or (inside ?k box1) (inside ?k box3)))))
5_1,4,joint,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",3,true,(right human),0.49336967076512317,0.23091887318517715,0.04479258286452256,0.23091887318517726,0.23091887318517726,-1.234430516110962,18,0.039502828697293775,0.08477606717958276,0.039289305882774135,0.03412363432635123,0.039502828697293775,0.08477606717958276,0.039289305882774135,0.08456254436506312,0.03412363432635123,0.03412363432635123,0.039502828697293775,0.08477606717958276,0.08477606717958276,0.08477606717958276,0.039289305882774135,0.03412363432635123,0.08456254436506312,0.03412363432635123,2,0.34847686841160763,0.6612526932807418,(believes player (exists (?k - key) (and (iscolor ?k red) (inside ?k box2)))),(believes player (exists (?k - key) (and (iscolor ?k red) (or (inside ?k box1) (inside ?k box3)))))
