plan_id,true_goal,method,normalize_prior,act_temperature,timestep,is_judgment,action,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4,true_goal_probs,lml_est,n_init_states,state_probs_1,state_probs_2,state_probs_3,state_probs_4,state_probs_5,state_probs_6,state_probs_7,state_probs_8,state_probs_9,state_probs_10,state_probs_11,state_probs_12,state_probs_13,state_probs_14,state_probs_15,state_probs_16,state_probs_17,state_probs_18,n_statements,statement_probs_1,statement_probs_2,statement_1,statement_2
1_2,4,belief_only,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",6,false,(right human),0.25,0.25,0.25,0.25,0.25,-1.8842250317207192,18,0.07085378007500184,0.061779107751592295,0.07085378007500186,0.061779107751592295,0.07085378007500183,0.061779107751592295,0.07085378007500184,0.03226714234125717,0.03243674947337589,0.061779107751592295,0.07085378007500184,0.03226714234125717,0.04170686119360333,0.061779107751592295,0.07085378007500186,0.03226714234125717,0.033257635349684414,0.061779107751592295,2,0.4809091807945487,0.4738346562915922,(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box1)))),(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box2))))
1_2,4,belief_only,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",7,false,(up human),0.25,0.25,0.25,0.25,0.25,-3.609841837142282,18,0.07086043525832383,0.06279453639456734,0.07086043525832385,0.06279453639456734,0.07086043525832382,0.06279453639456734,0.07086043525832383,0.03137114446775576,0.03149887094167598,0.06279453639456734,0.07086043525832383,0.03137114446775577,0.0402959574283249,0.06279453639456734,0.07086043525832385,0.03137114446775577,0.03216190830938476,0.06279453639456734,2,0.47391180471087924,0.4672238513120305,(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box1)))),(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box2))))
1_2,4,belief_only,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",8,false,(up human),0.25,0.25,0.25,0.25,0.25,-3.843808927923547,18,0.07033142125047487,0.06420786146984586,0.07033142125047488,0.06420786146984586,0.07033142125047485,0.06420786146984586,0.07033142125047487,0.03055293493222956,0.03065745813870695,0.06420786146984586,0.07033142125047487,0.03055293493222956,0.03919912242812098,0.06420786146984586,0.07033142125047488,0.03055293493222956,0.031248918314558963,0.06420786146984586,2,0.46571992900709736,0.4592252180324656,(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box1)))),(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box2))))
1_2,4,belief_only,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",9,false,(pickup human key1),0.25,0.25,0.25,0.25,0.25,-3.911541080392638,18,0.07021984463177322,0.06467727392597412,0.07021984463177322,0.06467727392597412,0.07021984463177319,0.06467727392597412,0.07021984463177322,0.03025533198049543,0.03034167158663408,0.06467727392597412,0.07021984463177322,0.03025533198049543,0.03863730172123598,0.06467727392597412,0.07021984463177322,0.03025533198049543,0.030872319404159618,0.06467727392597412,2,0.46275113516031113,0.45643381435448016,(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box1)))),(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box2))))
1_2,4,belief_only,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",10,false,(down human),0.25,0.25,0.25,0.25,0.25,-3.911541080392638,18,0.0702198446317732,0.06467727392597412,0.07021984463177322,0.06467727392597412,0.07021984463177319,0.06467727392597412,0.0702198446317732,0.03025533198049543,0.03034167158663408,0.06467727392597412,0.0702198446317732,0.03025533198049543,0.03863730172123597,0.06467727392597412,0.07021984463177322,0.03025533198049543,0.030872319404159618,0.06467727392597412,2,0.46275113516031113,0.45643381435448016,(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box1)))),(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box2))))
1_2,4,belief_only,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",11,false,(down human),0.25,0.25,0.25,0.25,0.25,-3.9541973942598245,18,0.07078415759269951,0.06372879721925472,0.07078415759269951,0.06372879721925472,0.0707841575926995,0.06372879721925472,0.07078415759269951,0.030693755089014636,0.03076578642559229,0.06372879721925472,0.07078415759269951,0.030693755089014636,0.03883043443399776,0.06372879721925472,0.07078415759269951,0.030693755089014636,0.031244785001640678,0.06372879721925472,2,0.46776541146485406,0.461610883375293,(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box1)))),(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box2))))
1_2,4,belief_only,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",12,false,(left human),0.25,0.25,0.25,0.25,0.25,-4.02729266307481,18,0.07173032967547344,0.06206864315429697,0.07173032967547345,0.06206864315429697,0.07173032967547341,0.06206864315429697,0.07173032967547344,0.03149451474043339,0.03154793375600353,0.06206864315429697,0.07173032967547344,0.03149451474043339,0.03922345120145881,0.06206864315429697,0.07173032967547345,0.03149451474043339,0.03195123384261497,0.06206864315429697,2,0.4763776642305332,0.4704948939975133,(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box1)))),(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box2))))
1_2,4,belief_only,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",13,false,(left human),0.25,0.25,0.25,0.25,0.25,-4.05915083991286,18,0.07252167239361199,0.06058493864642456,0.07252167239361199,0.06058493864642456,0.07252167239361196,0.06058493864642456,0.07252167239361199,0.03222727070323502,0.032272968537666626,0.06058493864642456,0.07252167239361199,0.03222727070323502,0.03976291202655231,0.06058493864642456,0.07252167239361199,0.03222727070323502,0.03264264108585673,0.06058493864642456,2,0.4838457861031133,0.4780925833645959,(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box1)))),(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box2))))
1_2,4,belief_only,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",14,false,(left human),0.25,0.25,0.25,0.25,0.25,-4.087834837672895,18,0.07346058623904204,0.05879158954718051,0.07346058623904206,0.05879158954718051,0.07346058623904203,0.05879158954718051,0.07346058623904204,0.03311829261357606,0.033157724812010854,0.05879158954718051,0.07346058623904204,0.033118292613576045,0.04047608138465524,0.05879158954718051,0.07346058623904206,0.033118292613576045,0.03349826124527034,0.05879158954718051,2,0.4924993058079744,0.4868662365120324,(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box1)))),(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box2))))
1_2,4,belief_only,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",15,false,(left human),0.25,0.25,0.25,0.25,0.25,-4.114397712187392,18,0.07456793850951123,0.05665078752617825,0.07456793850951127,0.05665078752617825,0.07456793850951121,0.05665078752617825,0.07456793850951123,0.034185047198674996,0.034219345566424794,0.05665078752617825,0.07456793850951123,0.03418504719867498,0.04137869243284673,0.05665078752617825,0.07456793850951127,0.03418504719867498,0.034534464190566605,0.05665078752617825,2,0.502309096858812,0.49678780443114495,(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box1)))),(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box2))))
1_2,4,belief_only,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",16,true,(down human),0.25,0.25,0.25,0.25,0.25,-4.161100923306862,18,0.07646889038666418,0.052967508634789606,0.07646889038666421,0.052967508634789606,0.07646889038666416,0.052967508634789606,0.07646889038666418,0.03602293946752858,0.03605003402679478,0.052967508634789606,0.07646889038666418,0.03602293946752857,0.04293705640300365,0.052967508634789606,0.07646889038666421,0.03602293946752857,0.03632569703889298,0.052967508634789606,2,0.5179405297971975,0.5126122948910178,(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box1)))),(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box2))))
1_2,4,belief_only,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",17,false,(down human),0.25,0.25,0.25,0.25,0.25,-4.183423969387297,18,0.07798706734290799,0.04998632440251579,0.077987067342908,0.04998632440251579,0.07798706734290797,0.04998632440251579,0.07798706734290799,0.03751217160382945,0.037536174802905636,0.04998632440251579,0.07798706734290799,0.037512171603829435,0.04429302984477748,0.04998632440251579,0.077987067342908,0.037512171603829435,0.03779393006828589,0.04998632440251579,2,0.5295895032206897,0.5243539691569382,(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box1)))),(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box2))))
1_2,4,belief_only,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",18,false,(down human),0.25,0.25,0.25,0.25,0.25,-4.920549311855825,18,0.035748268173353366,0.04798795751947303,0.12299772667519464,0.04798795751947303,0.12299772667519457,0.04798795751947303,0.035748268173353366,0.041637739906822055,0.03413944995970984,0.04798795751947303,0.035748268173353366,0.041637739906822034,0.03464465139644236,0.04798795751947303,0.12299772667519464,0.041637739906822034,0.04213694926089951,0.04798795751947303,2,0.3321411866388259,0.5736673518605283,(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box1)))),(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box2))))
1_2,4,belief_only,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",19,true,(right human),0.25,0.25,0.25,0.25,0.25,-5.367493219546128,18,0.03238903149101648,0.04674808198311202,0.17160881659668317,0.04674808198311202,0.0389759861860318,0.04674808198311202,0.03610573408345432,0.04886573567926858,0.03224425936975613,0.04674808198311202,0.03238903149101648,0.03674383833781659,0.0323003456186089,0.04674808198311202,0.17160881659668317,0.03674383833781659,0.04953607431317572,0.04674808198311202,2,0.31001868575692276,0.6489592467328408,(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box1)))),(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box2))))
1_3,4,belief_only,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",0,false,(--),0.25,0.25,0.25,0.25,0.25,-4.440892098500627e-16,18,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,2,0.5000000000000001,0.5000000000000001,(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box1)))),(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box3))))
1_3,4,belief_only,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",1,false,(right human),0.25,0.25,0.25,0.25,0.25,-0.6141678877618888,18,0.06215972614227448,0.04234721438211769,0.06215972614227448,0.04234721438211769,0.06215972614227448,0.04234721438211769,0.06215972614227448,0.06215972614227448,0.06215972614227448,0.04234721438211769,0.06215972614227448,0.06215972614227448,0.06215972614227448,0.04234721438211769,0.06215972614227448,0.06215972614227448,0.06215972614227448,0.04234721438211769,2,0.5383440467263636,0.5383440467263636,(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box1)))),(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box3))))
1_3,4,belief_only,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",2,false,(right human),0.25,0.25,0.25,0.25,0.25,-0.8044180107697182,18,0.0650536619931451,0.03655934268037646,0.0650536619931451,0.03655934268037646,0.0650536619931451,0.03655934268037646,0.0650536619931451,0.0650536619931451,0.0650536619931451,0.03655934268037646,0.0650536619931451,0.0650536619931451,0.0650536619931451,0.03655934268037646,0.0650536619931451,0.0650536619931451,0.0650536619931451,0.03655934268037646,2,0.5535468556671659,0.5535468556671659,(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box1)))),(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box3))))
1_3,4,belief_only,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",3,false,(right human),0.25,0.25,0.25,0.25,0.25,-1.588782565995125,18,0.07212829162112909,0.04771348875587817,0.0721282916211291,0.04771348875587817,0.07212829162112908,0.04771348875587817,0.07212829162112909,0.04581220922342606,0.04581220922342605,0.04771348875587817,0.07212829162112909,0.045812209223426055,0.051888271620826106,0.04771348875587817,0.0721282916211291,0.045812209223426055,0.04581220922342607,0.04771348875587817,2,0.538166634890382,0.5325179945723887,(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box1)))),(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box3))))
1_3,4,belief_only,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",4,false,(right human),0.25,0.25,0.25,0.25,0.25,-1.7346057742348606,18,0.07232020016617859,0.05500220226382707,0.07232020016617861,0.05500220226382707,0.07232020016617859,0.05500220226382707,0.07232020016617859,0.037771732307101534,0.037771732307101534,0.05500220226382707,0.07232020016617859,0.037771732307101534,0.04654319217193362,0.05500220226382707,0.07232020016617861,0.037771732307101534,0.03843546401962619,0.05500220226382707,2,0.5144583439567073,0.506827236367148,(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box1)))),(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box3))))
1_3,4,belief_only,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",5,false,(right human),0.25,0.25,0.25,0.25,0.25,-1.8200122103801888,18,0.07151472589967427,0.05921518646289626,0.07151472589967428,0.05921518646289626,0.07151472589967427,0.05921518646289626,0.07151472589967427,0.03416581815496048,0.03429522730282031,0.05921518646289626,0.07151472589967427,0.03416581815496049,0.04367035467972093,0.05921518646289626,0.07151472589967428,0.03416581815496049,0.03515748937715408,0.05921518646289626,2,0.49498181674320835,0.4868902565490766,(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box1)))),(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box3))))
1_3,4,belief_only,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",6,false,(right human),0.25,0.25,0.25,0.25,0.25,-1.8842250317207192,18,0.07085378007500184,0.061779107751592295,0.07085378007500186,0.061779107751592295,0.07085378007500183,0.061779107751592295,0.07085378007500184,0.03226714234125717,0.03243674947337589,0.061779107751592295,0.07085378007500184,0.03226714234125717,0.04170686119360333,0.061779107751592295,0.07085378007500186,0.03226714234125717,0.033257635349684414,0.061779107751592295,2,0.4809091807945487,0.4729930020667491,(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box1)))),(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box3))))
1_3,4,belief_only,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",7,false,(up human),0.25,0.25,0.25,0.25,0.25,-3.609841837142282,18,0.07086043525832383,0.06279453639456734,0.07086043525832385,0.06279453639456734,0.07086043525832382,0.06279453639456734,0.07086043525832383,0.03137114446775576,0.03149887094167598,0.06279453639456734,0.07086043525832383,0.03137114446775577,0.0402959574283249,0.06279453639456734,0.07086043525832385,0.03137114446775577,0.03216190830938476,0.06279453639456734,2,0.47391180471087924,0.46656266188825307,(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box1)))),(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box3))))
1_3,4,belief_only,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",8,false,(up human),0.25,0.25,0.25,0.25,0.25,-3.843808927923547,18,0.07033142125047487,0.06420786146984586,0.07033142125047488,0.06420786146984586,0.07033142125047485,0.06420786146984586,0.07033142125047487,0.03055293493222956,0.03065745813870695,0.06420786146984586,0.07033142125047487,0.03055293493222956,0.03919912242812098,0.06420786146984586,0.07033142125047488,0.03055293493222956,0.031248918314558963,0.06420786146984586,2,0.46571992900709736,0.4586462304247183,(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box1)))),(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box3))))
1_3,4,belief_only,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",9,false,(pickup human key1),0.25,0.25,0.25,0.25,0.25,-3.911541080392638,18,0.07021984463177322,0.06467727392597412,0.07021984463177322,0.06467727392597412,0.07021984463177319,0.06467727392597412,0.07021984463177322,0.03025533198049543,0.03034167158663408,0.06467727392597412,0.07021984463177322,0.03025533198049543,0.03863730172123598,0.06467727392597412,0.07021984463177322,0.03025533198049543,0.030872319404159618,0.06467727392597412,2,0.46275113516031113,0.4559221625845167,(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box1)))),(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box3))))
1_3,4,belief_only,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",10,false,(down human),0.25,0.25,0.25,0.25,0.25,-3.911541080392638,18,0.0702198446317732,0.06467727392597412,0.07021984463177322,0.06467727392597412,0.07021984463177319,0.06467727392597412,0.0702198446317732,0.03025533198049543,0.03034167158663408,0.06467727392597412,0.0702198446317732,0.03025533198049543,0.03863730172123597,0.06467727392597412,0.07021984463177322,0.03025533198049543,0.030872319404159618,0.06467727392597412,2,0.46275113516031113,0.4559221625845167,(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box1)))),(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box3))))
1_3,4,belief_only,true,"(Gen.InverseGamma(), (0.5, 1.0), 2, -5.0:0.25:5.0)",11,false,(down human),0.25,0.25,0.25,0.25,0.25,-3.9541973942598245,18,0.07078415759269951,0.06372879721925472,0.07078415759269951,0.06372879721925472,0.0707841575926995,0.06372879721925472,0.07078415759269951,0.030693755089014636,0.03076578642559229,0.06372879721925472,0.07078415759269951,0.030693755089014636,0.03883043443399776,0.06372879721925472,0.07078415759269951,0.030693755089014636,0.031244785001640678,0.06372879721925472,2,0.46776541146485406,0.4611548777862492,(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box1)))),(believes player (exists (?k - key) (and (iscolor ?k blue) (inside ?k box3))))
