file,level,observe_count,agent2_count,agent3_count,activation_count,mean_observe_per_activation
u1770139350458.csv,sm341_2,11,0,11,1,11.0
u1770139350458.csv,sm351_2,9,0,9,1,9.0
u1770139350458.csv,sm411_2,12,0,12,1,12.0
u1770139350458.csv,sm421_1,14,0,14,1,14.0
u1770139350458.csv,sm432_1,9,0,9,1,9.0
u1770139350458.csv,sm543_1,0,0,0,1,0.0
u1770139350458.csv,sm612_2,12,1,11,1,12.0
u1770139383198.csv,comprehension_check,0,0,0,1,0.0
u1770139383198.csv,experiment,0,0,0,1,0.0
u1770139383198.csv,s111_1,0,0,0,1,0.0
u1770139383198.csv,sm111_1,14,14,0,1,14.0
u1770139383198.csv,sm112_1,14,1,13,1,14.0
u1770139383198.csv,sm221_2,6,0,6,1,6.0
u1770139383198.csv,sm341_1,12,1,11,1,12.0
u1770139383198.csv,sm361_2,5,5,0,1,5.0
u1770139383198.csv,sm371_1,5,5,0,1,5.0
u1770139383198.csv,sm411_1,14,1,13,1,14.0
u1770139383198.csv,sm432_2,10,0,10,1,10.0
u1770139383198.csv,sm511_2,13,13,0,1,13.0
u1770139383198.csv,sm521_1,20,1,19,1,20.0
u1770139383198.csv,sm541_2,21,1,20,1,21.0
u1770139383198.csv,sm612_1,3,3,0,1,3.0
u1770137715527.csv,comprehension_check,0,0,0,1,0.0
u1770137715527.csv,experiment,0,0,0,1,0.0
u1770137715527.csv,s111_1,0,0,0,1,0.0
u1770137715527.csv,sm111_1,25,25,0,1,25.0
u1770137715527.csv,sm112_1,38,18,20,1,38.0
u1770137715527.csv,sm211_1,6,0,6,1,6.0
u1770137715527.csv,sm321_1,11,1,10,1,11.0
u1770137715527.csv,sm331_1,10,0,10,1,10.0
u1770137715527.csv,sm341_2,19,0,19,1,19.0
u1770137715527.csv,sm351_2,10,0,10,1,10.0
u1770137715527.csv,sm411_2,11,6,5,1,11.0
u1770137715527.csv,sm421_1,9,9,0,1,9.0
u1770137715527.csv,sm432_1,10,0,10,1,10.0
u1770137715527.csv,sm543_1,0,0,0,1,0.0
u1770137715527.csv,sm612_2,11,0,11,1,11.0
u1770138016382.csv,comprehension_check,0,0,0,1,0.0
u1770138016382.csv,experiment,0,0,0,1,0.0
u1770138016382.csv,s111_1,0,0,0,1,0.0
u1770138016382.csv,sm111_1,24,24,0,1,24.0
u1770138016382.csv,sm112_1,1,1,0,1,1.0
u1770138016382.csv,sm211_2,5,0,5,1,5.0
u1770138016382.csv,sm341_2,7,3,4,1,7.0
u1770138016382.csv,sm351_1,15,6,9,1,15.0
u1770138016382.csv,sm361_1,11,1,10,1,11.0
u1770138016382.csv,sm421_2,14,1,13,1,14.0
u1770138016382.csv,sm431_2,10,1,9,1,10.0
u1770138016382.csv,sm511_1,9,1,8,1,9.0
u1770138016382.csv,sm521_2,10,10,0,1,10.0
u1770138016382.csv,sm543_1,0,0,0,1,0.0
u1770138016382.csv,sm611_1,2,2,0,1,2.0
u1770140133793.csv,comprehension_check,0,0,0,1,0.0
u1770140133793.csv,experiment,0,0,0,1,0.0
u1770140133793.csv,s111_1,0,0,0,1,0.0
u1770140133793.csv,sm111_1,1,1,0,1,1.0
u1770140133793.csv,sm112_1,1,1,0,1,1.0
u1770140133793.csv,sm221_1,3,0,3,1,3.0
u1770140133793.csv,sm311_2,8,0,8,1,8.0
u1770140133793.csv,sm321_2,9,0,9,1,9.0
u1770140133793.csv,sm331_1,7,0,7,1,7.0
u1770140133793.csv,sm371_2,0,0,0,1,0.0
u1770140133793.csv,sm411_2,5,5,0,1,5.0
u1770140133793.csv,sm431_1,6,6,0,1,6.0
u1770140133793.csv,sm531_2,9,1,8,1,9.0
u1770140133793.csv,sm543_2,0,0,0,1,0.0
u1770140133793.csv,sm612_2,12,1,11,1,12.0
u1770137268462.csv,comprehension_check,0,0,0,1,0.0
u1770137268462.csv,experiment,0,0,0,1,0.0
u1770137268462.csv,s111_1,0,0,0,1,0.0
u1770137268462.csv,sm111_1,11,11,0,1,11.0
u1770137268462.csv,sm112_1,21,18,3,1,21.0
u1770137268462.csv,sm211_2,13,13,0,1,13.0
u1770137268462.csv,sm311_1,1,1,0,1,1.0
u1770137268462.csv,sm321_2,1,1,0,1,1.0
u1770137268462.csv,sm351_1,6,6,0,1,6.0
u1770137268462.csv,sm361_2,4,4,0,1,4.0
u1770137268462.csv,sm421_2,1,1,0,1,1.0
u1770137268462.csv,sm431_2,1,1,0,1,1.0
u1770137268462.csv,sm531_1,3,3,0,1,3.0
